,id,season,player_name,team_id,team_title,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,npg,npxG,xGChain,xGBuildup
160,,2015,Daryl Janmaat,86,Newcastle United,32,2754,2,1.1652486133389175,4,3.490501068532467,19,25,5,1,D M,2,1.1652486133389175,9.721467668190597,6.243291640654206
161,,2015,Jamaal Lascelles,86,Newcastle United,18,1135,2,0.4158271849155426,0,0.14827371761202812,4,2,1,1,D S,2,0.4158271849155426,1.2703524231910706,1.221973303705454
162,,2015,Andy King,75,Leicester,25,1030,2,2.7156317867338657,1,1.057841737754643,19,9,2,0,M S,2,2.7156317867338657,5.486797222867608,2.4575443267822266
163,,2015,Alexander Tettey,79,Norwich,23,1956,2,0.6745800636708736,0,0.10933632962405683,20,5,10,0,M,2,0.6745800636708736,3.9621746549382806,3.366430875845253
164,,2015,Stéphane Sessegnon,76,West Bromwich Albion,25,1770,2,1.2872627601027489,2,2.786615589633584,31,27,1,0,F M S,2,1.2872627601027489,6.163074925541878,3.9116175472736363
165,,2015,James McClean,76,West Bromwich Albion,35,2414,2,2.1684154272079468,2,3.0264106979593635,31,29,7,1,F M S,2,2.1684154272079468,5.108418434858322,1.4000565391033888
166,,2015,Adam Smith,73,Bournemouth,31,2085,2,0.4881401043385267,0,1.101945377886295,15,14,5,0,D M S,2,0.4881401043385267,3.97390971146524,3.1956582460552454
167,,2015,José Fonte,74,Southampton,37,3171,2,2.431197425350547,1,1.2865142482332883,20,5,4,1,D,2,2.431197425350547,6.6681095231324425,6.465448739007115
168,,2015,James Ward-Prowse,74,Southampton,33,1505,2,2.0657734973356128,4,4.6876912424340835,28,32,5,0,M S,1,1.304604678414762,6.971512667834759,4.774290247820319
169,,2015,Giannelli Imbula,85,Stoke,14,1260,2,0.7641463447362185,0,0.4466322641819716,21,11,4,0,M,2,0.7641463447362185,4.900775082409382,3.824764303863049
170,,2015,Ibrahim Afellay,85,Stoke,31,2105,2,2.378268579952419,2,2.0416688304394484,39,21,3,1,M S,2,2.378268579952419,9.911401739343999,6.512232376262546
171,,2015,Fabian Delph,88,Manchester City,17,753,2,0.3005910199135542,0,0.42607894912362104,13,2,0,0,M S,2,0.3005910199135542,2.4887944264337416,1.8802406853064892
172,,2015,Samir Nasri,88,Manchester City,12,520,2,2.6373172122985125,2,0.9286910351365804,14,10,3,0,M S,2,2.6373172122985125,4.427338244393468,1.719656789675355
173,,2015,Adam Johnson,77,Sunderland,19,1136,2,1.8067024517804384,5,2.185627111233771,16,29,3,0,F M S,1,1.0455336030572653,4.058416950516404,2.642053266055882
174,,2015,Ramires,80,Chelsea,12,612,2,1.3262335881590843,0,0.05816144123673439,10,1,1,0,M S,2,1.3262335881590843,1.8094926942139864,0.8054327834397554
175,,2015,Carl Jenkinson,81,West Ham,20,1220,2,0.6154196653515099,0,1.1373539231717589,7,6,3,1,D S,2,0.6154196653515099,5.472486738115549,3.7387818414717913
176,,2015,Danny Ings,87,Liverpool,6,336,2,1.851082056760788,0,0.3525637034326792,10,5,1,0,F S,2,1.851082056760788,1.393169306218624,0.2832492180168629
177,,2015,Timm Klose,79,Norwich,10,849,1,0.5434644930064678,0,0.0,3,0,3,0,D,1,0.5434644930064678,0.19045334309339526,0.15350429341197014
178,,2015,Adnan Januzaj,89,Manchester United,5,141,1,0.2422621510922909,0,0.03206436708569527,4,1,1,0,M S,1,0.2422621510922909,0.2891867943108082,0.13489697687327862
179,,2015,Tommy Elphick,73,Bournemouth,12,1011,1,0.2931240797042847,0,0.016258476302027702,4,1,1,0,D S,1,0.2931240797042847,0.4805363044142723,0.4642778281122446
180,,2015,Max Gradel,73,Bournemouth,14,918,1,1.706090624444187,2,0.6822819262742996,18,10,1,0,M S,1,1.706090624444187,2.496541079133749,0.6888832487165928
181,,2015,Lewis Grabban, ,"Bournemouth,Norwich",21,806,1,2.3116539325565095,0,0.4200645573437214,19,8,2,0,F M S,1,2.3116539325565095,3.1663807658478618,0.5758635802194476
182,,2015,Kolo Touré,87,Liverpool,14,865,1,0.2425586581230164,0,0.01874934323132038,4,1,1,0,D S,1,0.2425586581230164,2.5082748048007493,2.437144335359335
183,,2015,Jordon Ibe,87,Liverpool,27,1161,1,1.4264613203704355,2,1.6390911489725113,29,20,0,0,F M S,1,1.4264613203704355,5.980749741196632,3.4140845835208893
184,,2015,Mamadou Sakho,87,Liverpool,22,1856,1,0.8336911760270596,0,0.07145385816693306,6,4,1,0,D S,1,0.8336911760270596,3.4503712076693773,3.4237607810646296
185,,2015,Héctor Bellerín,83,Arsenal,36,3240,1,0.7077541500329971,5,4.753760911524296,13,24,3,0,D,1,0.7077541500329971,17.708984058350325,14.370254408568144
186,,2015,Gabriel,83,Arsenal,21,1761,1,0.9500340465456248,0,0.04463393613696098,11,1,4,1,D S,1,0.9500340465456248,6.478987358510494,6.478987358510494
187,,2015,Joe Ledley,78,Crystal Palace,19,979,1,0.3060399312525988,0,0.15684963203966618,7,3,1,0,M S,1,0.3060399312525988,1.4343151794746518,1.1289004758000374
188,,2015,Emmanuel Adebayor,78,Crystal Palace,12,619,1,1.8238637819886208,1,0.14526743907481432,12,6,1,0,F S,1,1.8238637819886208,2.034254128113389,0.354825203306973
189,,2015,Lee Chung-yong,78,Crystal Palace,13,375,1,0.15825039334595206,0,0.4583904296159744,5,6,0,0,M S,1,0.15825039334595206,0.7814942188560963,0.6394801260903478
190,,2015,Winston Reid,81,West Ham,24,2139,1,1.395643526688218,1,0.3526048716157675,17,7,5,0,D,1,1.395643526688218,2.722023932263255,2.6309201810508966
191,,2015,Victor Moses,81,West Ham,21,982,1,1.911597726866603,2,1.5062665920704603,22,16,0,0,F M S,1,1.911597726866603,4.521147080697119,1.385582317598164
192,,2015,Kieran Gibbs,83,Arsenal,15,367,1,0.5577400363981724,0,0.04064768180251122,5,1,0,0,D M S,1,0.5577400363981724,1.0849716402590277,0.4865839164704085
193,,2015,Daley Blind,89,Manchester United,35,3123,1,0.15420025028288364,1,1.8806068636476996,4,25,2,0,D,1,0.15420025028288364,7.3397807367146015,6.819737112149596
194,,2015,Morgan Schneiderlin,89,Manchester United,29,2204,1,0.8295509200543165,0,0.4136641286313534,11,9,3,0,M S,1,0.8295509200543165,5.959416007623076,5.560282275080682
195,,2015,Matteo Darmian,89,Manchester United,28,1937,1,0.17506321147084236,0,1.8790505416691303,6,12,8,0,D M S,1,0.17506321147084236,4.965738266706467,3.7542081531137232
196,,2015,Nathan Aké,90,Watford,24,1868,1,1.6093681082129478,0,0.7008999371901155,16,9,4,1,D S,1,1.6093681082129478,2.8325763121247287,2.3783723395317797
197,,2015,Craig Cathcart,90,Watford,35,3034,1,0.6867383252829313,0,0.10606207139790058,5,3,3,0,D S,1,0.6867383252829313,3.829432160593569,3.711508266627789
198,,2015,Seamus Coleman,72,Everton,28,2392,1,2.323580978438258,3,1.4407275542616844,27,18,4,0,D M S,1,2.323580978438258,8.981179378926754,7.003576394170523
199,,2015,Nathaniel Clyne,87,Liverpool,33,2970,1,1.815190341323614,0,1.8440425246953964,29,24,6,0,D M,1,1.815190341323614,10.565198335796596,8.967686198651789
200,,2015,Emre Can,87,Liverpool,30,2501,1,1.214562842622399,0,3.202115531079471,30,32,9,0,D M S,1,1.214562842622399,11.935754898935555,10.14760616235435
201,,2015,Martin Skrtel,87,Liverpool,22,1882,1,0.6353058395907283,0,0.809040317311883,10,5,5,0,D S,1,0.6353058395907283,5.0711791682988405,5.0711791682988405
202,,2015,Alberto Moreno,87,Liverpool,32,2546,1,1.6545054893940687,4,4.22619329765439,36,61,3,0,D M S,1,1.6545054893940687,11.85003099963069,7.727764077484608
203,,2015,Nicolás Otamendi,88,Manchester City,30,2673,1,0.9926671013236046,0,0.6281445212662221,27,5,9,0,D,1,0.9926671013236046,6.7722159177064905,6.603514777496457
204,,2015,Marouane Fellaini,89,Manchester United,18,1069,1,4.1750443428754815,0,0.6421578293666244,23,11,2,0,F M S,1,4.1750443428754815,5.463913692161441,2.7043956350535154
205,,2015,Ashley Young,89,Manchester United,18,1053,1,0.891463540494442,2,1.4585488578304648,7,10,5,0,D M S,1,0.891463540494442,4.834841581992804,3.0842785136774182
206,,2015,Kyle Walker,82,Tottenham,33,2947,1,0.8762906417250633,3,4.270706508308649,21,34,7,0,D,1,0.8762906417250633,12.140321791172028,9.31025804206729
207,,2015,Danny Rose,82,Tottenham,24,2139,1,1.2215754073113203,3,3.2962155556306243,26,24,7,0,D M,1,1.2215754073113203,10.382986200973393,7.078362736850977
208,,2015,Ryan Mason,82,Tottenham,22,797,1,3.0937024112790823,0,0.7011372717097402,20,10,3,0,M S,1,3.0937024112790823,4.979689622297883,1.9601639453321693
209,,2015,Kieran Trippier,82,Tottenham,6,456,1,0.4173206631094217,1,0.4763302933424711,2,6,1,0,D M S,1,0.4173206631094217,2.5266096889972687,1.7413022667169569
210,,2015,Tom Carroll,82,Tottenham,19,489,1,0.2286788783967495,0,0.24540583230555055,5,9,3,0,M S,1,0.2286788783967495,2.8065820541232824,2.47886454500258
211,,2015,Joleon Lescott, ,"Aston Villa,West Bromwich Albion",32,2812,1,1.8732632733881476,0,0.17327842861413956,11,4,2,0,D,1,1.8732632733881476,4.438299364410341,4.291657938621938
212,,2015,Micah Richards,71,Aston Villa,24,2049,1,1.0121648730710149,1,0.41951819602400064,11,8,3,0,D S,1,1.0121648730710149,2.939192415215075,2.6296151429414754
213,,2015,Leandro Bacuna,71,Aston Villa,31,2421,1,1.9050845922902224,0,1.1993910828605294,32,16,8,0,D F M S,1,1.9050845922902224,6.015960603021085,4.071640757843852
214,,2015,Jack Grealish,71,Aston Villa,16,831,1,0.5990190263837576,0,0.6424273028969765,16,12,1,0,F M S,1,0.5990190263837576,2.651219485327601,1.99421015009284
215,,2015,Ruben Loftus-Cheek,80,Chelsea,13,399,1,0.9546094238758088,0,0.13750671222805974,12,4,0,0,M S,1,0.9546094238758088,2.5983768925070763,1.7522746697068214
216,,2015,Kenedy,80,Chelsea,14,544,1,0.3206859976053238,0,0.5036234222352505,13,6,0,0,D M S,1,0.3206859976053238,2.955372128635645,2.2893560379743576
217,,2015,Loïc Remy,80,Chelsea,13,269,1,2.0837949812412258,0,0.15876663196831942,13,4,0,0,F S,1,2.0837949812412258,2.4009386422112584,0.158377006649971
218,,2015,Alexandre Pato,80,Chelsea,2,134,1,1.720166027545929,0,0.0,4,0,0,0,F S,0,0.9589971788227558,1.6412881016731262,0.6822909116744995
219,,2015,Falcao,80,Chelsea,10,208,1,0.7739494685083628,0,0.09176904708147048,11,2,1,0,F S,1,0.7739494685083628,0.8805259186774492,0.1926137283444405
220,,2015,Federico Fernández,84,Swansea,32,2880,1,1.6702762152999642,1,0.3864242006093264,17,8,3,0,D,1,1.6702762152999642,5.869626747444272,5.686012743040919
221,,2015,Jack Cork,84,Swansea,35,2543,1,0.9188542980700732,2,1.9600164052098992,19,30,3,0,M S,1,0.9188542980700732,7.810734361410142,6.233920628204943
222,,2015,Modou Barrow,84,Swansea,22,762,1,0.4563115173950792,2,1.1819541100412607,11,13,0,0,F M S,1,0.4563115173950792,2.616061476990581,1.5302883200347424
223,,2015,Dame N&#039;Doye,77,Sunderland,11,562,1,0.542256273329258,0,0.260794909670949,9,4,2,0,F M S,1,0.542256273329258,1.2147915959358215,0.7594382986426353
224,,2015,Yann M&#039;Vila,77,Sunderland,37,3194,1,0.8662020806223154,4,4.275108403526247,29,46,1,0,M S,1,0.8662020806223154,8.422501547262073,6.552976531907916
225,,2015,Jack Rodwell,77,Sunderland,22,1137,1,2.488886285573244,0,0.8463181592524052,25,14,5,0,M S,1,2.488886285573244,4.394259596243502,1.3864314062520862
226,,2015,Billy Jones,77,Sunderland,24,2039,1,2.414166917093098,1,1.10119448043406,14,12,8,0,D M S,1,2.414166917093098,2.430672544054687,1.0449426854029298
227,,2015,N&#039;Golo Kanté,75,Leicester,37,3011,1,0.5621249498799443,4,2.7279570829123263,21,30,3,0,M S,1,0.5621249498799443,11.133840311318636,8.644293965771794
228,,2015,Jeffrey Schlupp,75,Leicester,24,1383,1,1.9894150979816916,2,2.208457412198186,26,17,4,0,D M S,1,1.9894150979816916,5.975842263549566,2.508393954485655
229,,2015,Jack Colback,86,Newcastle United,29,2409,1,0.8832457968965173,1,1.2081097480840979,15,16,11,0,D M S,1,0.8832457968965173,6.735096261836588,5.063953893259168
230,,2015,Vurnon Anita,86,Newcastle United,28,2112,1,0.22509299591183665,3,0.6107358699664474,8,13,6,0,D M S,1,0.22509299591183665,4.641292719170451,4.246871633455156
231,,2015,Jonjo Shelvey, ,"Newcastle United,Swansea",31,2270,1,2.5407289713621144,5,4.389030738733709,56,43,8,0,M S,0,1.7795601263642309,10.940085470676422,7.2602969305589795
232,,2015,Moussa Sissoko,86,Newcastle United,37,3234,1,3.314187631942332,7,5.964936513453723,38,57,3,0,M,1,3.314187631942332,13.733196191489697,6.391511025838554
233,,2015,Nathan Dyer, ,"Leicester,Swansea",13,209,1,0.2630394995212555,1,0.5702421516180038,5,5,1,0,S,1,0.2630394995212555,1.3413804471492767,0.6236486323177814
234,,2015,Martin Olsson,79,Norwich,24,1767,1,0.1644793888553977,2,0.9000752009451389,7,7,2,0,D S,1,0.1644793888553977,3.3536361753940582,2.4406931921839714
235,,2015,Matthew Jarvis, ,"Norwich,West Ham",22,1100,1,1.0162746217101812,1,1.5426129950210452,10,18,0,0,M S,1,1.0162746217101812,3.561777626164257,1.253236247226596
236,,2015,Jonas Olsson,76,West Bromwich Albion,28,2019,1,0.9869289211928844,1,1.0481979874894023,6,4,5,0,D S,1,0.9869289211928844,1.9791099224239588,1.9479466322809456
237,,2015,Gareth McAuley,76,West Bromwich Albion,34,3060,1,0.520556915551424,0,0.6936066104099154,7,7,4,1,D,1,0.520556915551424,3.2130725933238864,3.114611173979938
238,,2015,Jonny Evans,76,West Bromwich Albion,30,2600,1,1.2419001087546349,1,0.7815929464995861,7,9,4,0,D M,1,1.2419001087546349,2.8226510370150213,2.2188000408932567
239,,2015,Darren Fletcher,76,West Bromwich Albion,38,3377,1,2.4974898314103484,3,2.580059276893735,22,30,3,0,M,1,2.4974898314103484,7.24373441375792,3.901701873168349
240,,2015,Rickie Lambert,76,West Bromwich Albion,19,604,1,1.4416359439492226,1,0.9207852436229588,14,11,2,0,F S,0,0.6804670765995979,1.3934171153232455,0.21257651410996914
241,,2015,Sebastien Bassong,79,Norwich,32,2788,1,1.371929882094264,0,0.07424532994627953,20,2,4,0,D S,1,1.371929882094264,3.0247011352330446,2.7052719090133905
242,,2015,Cuco Martina,74,Southampton,15,1076,1,0.11175310704857112,1,1.3458770513534546,3,12,1,0,D S,1,0.11175310704857112,4.381994502618909,3.581359174102545
243,,2015,Ryan Bertrand,74,Southampton,32,2880,1,1.4651848217472434,3,3.441077208146453,12,22,6,0,D M,0,0.7040159804746509,8.203245038166642,6.435185940936207
244,,2015,Victor Wanyama,74,Southampton,30,2507,1,1.5128121646121144,1,1.09025767352432,31,16,4,3,M S,1,1.5128121646121144,7.417218901216984,6.315986998379231
245,,2015,Oriol Romeu,74,Southampton,29,1598,1,1.7555858753621578,0,1.0126178115606308,28,11,7,0,M S,1,1.7555858753621578,6.841694541275501,5.275685434229672
246,,2015,Maya Yoshida,74,Southampton,20,1000,1,1.049080342054367,0,0.0,2,0,0,0,D S,1,1.049080342054367,1.9643983477726576,1.3703075582161546
247,,2015,Charlie Austin,74,Southampton,7,203,1,1.1931680012494326,0,0.0267401821911335,8,1,0,0,F S,1,1.1931680012494326,0.9220679569989444,0.08945390582084656
248,,2015,Paul Dummett,86,Newcastle United,23,1907,1,0.2723963381722569,0,0.16168132796883586,5,4,3,0,D,1,0.2723963381722569,2.4196805227547884,2.126522555947304
249,,2015,Charlie Adam,85,Stoke,22,1050,1,0.8703564354218543,1,0.8281958755105734,29,10,6,1,M S,1,0.8703564354218543,3.073082087095827,2.392737098038197
250,,2015,Ciaran Clark,71,Aston Villa,18,1442,1,0.8913225531578064,0,0.6958844438195229,10,4,6,0,D S,1,0.8913225531578064,0.7675874177366495,0.6018299534916878
251,,2015,Harry Arter,73,Bournemouth,21,1692,1,0.9919994175434113,0,1.0252585178241134,36,25,7,0,M,1,0.9919994175434113,7.356461776420474,5.8109286334365615
252,,2015,Gabriel Agbonlahor,71,Aston Villa,15,1051,1,1.2428802624344826,2,1.477277654223144,10,13,0,0,F M S,1,1.2428802624344826,2.83076698705554,0.26178616285324097
253,,2015,Bastian Schweinsteiger,89,Manchester United,18,1199,1,1.46183530241251,0,0.2541703563183546,12,8,3,0,M S,1,1.46183530241251,4.839490883052348,4.474496357142924
254,,2015,Rolando Aarons,86,Newcastle United,10,365,1,0.4009547270834446,1,0.5955110788345337,2,5,1,0,D M S,1,0.4009547270834446,1.9611596651375292,0.9918916374444962
255,,2015,John Terry,80,Chelsea,24,1999,1,1.4788393825292587,0,0.10227394197136164,10,2,2,2,D,1,1.4788393825292587,4.6007923129945985,3.987738722935319
256,,2015,Steven Whittaker,79,Norwich,8,660,1,0.4572328701615334,0,0.035206561908125884,8,2,1,1,D,1,0.4572328701615334,1.4106155186891556,1.142907554283738
257,,2015,Kurt Zouma,80,Chelsea,23,1912,1,1.836351105012,1,0.5467774271965027,17,1,0,0,D S,1,1.836351105012,3.94202867615968,3.860179483890533
258,,2015,Nikica Jelavic,81,West Ham,13,318,1,1.4878707099705937,2,1.0062960917130113,11,9,1,0,F S,1,1.4878707099705937,2.748880231752992,0.4290880858898163
259,,2015,Fabricio Coloccini,86,Newcastle United,26,2294,1,0.9142135260626674,0,0.30866486579179764,10,3,2,1,D,1,0.9142135260626674,3.4135521482676268,3.212325116619468
260,,2015,Ritchie de Laet,75,Leicester,12,655,1,0.1470789611339569,0,0.3315960094332695,2,6,1,0,D S,1,0.1470789611339569,1.1408217363059523,0.7576778158545494
261,,2015,Alex Oxlade-Chamberlain,83,Arsenal,22,911,1,1.503473799675703,0,1.8971560969948769,23,19,0,0,M S,1,1.503473799675703,6.139449205249548,3.601580129936337
262,,2015,Miguel Layún,90,Watford,3,134,1,0.19060660898685453,0,0.17683935910463333,4,2,0,0,M S,1,0.19060660898685453,0.42223631776869297,0.16853627748787406
263,,2015,Modibo Maiga,81,West Ham,3,18,1,0.23753935657441616,0,0.0,2,0,0,0,S,1,0.23753935657441616,0.23753935657441616,0.0
264,,2015,Chicharito,89,Manchester United,1,22,0,0.3870875537395477,0,0.04234008118510246,1,1,0,0,S,0,0.3870875537395477,0.4294276535511017,0.0
265,,2015,Jan Kirchhoff,77,Sunderland,15,1096,0,0.5767952632158995,0,0.4666619952768088,8,11,0,0,M S,0,0.5767952632158995,3.105595774948597,2.6831093654036517
266,,2015,Artur Boruc,73,Bournemouth,32,2880,0,0.0,0,0.09384145587682724,0,1,2,0,GK,0,0.0,2.9451156910508867,2.9451156910508867
267,,2015,Simon Francis,73,Bournemouth,38,3388,0,0.2090821610763669,4,2.3881548745557666,7,35,5,1,D,0,0.2090821610763669,6.946315526030957,6.096745589748025
268,,2015,Andrew Surman,73,Bournemouth,38,3420,0,0.5702398270368576,3,1.399254492484033,16,43,4,0,M,0,0.5702398270368576,8.661977224051952,7.804074470885098
269,,2015,Adam Federici,73,Bournemouth,6,499,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.2323204949498177,0.2323204949498177
270,,2015,Shaun MacDonald,73,Bournemouth,3,24,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
271,,2015,Eunan O&#039;Kane,73,Bournemouth,16,739,0,0.5159938521683216,1,0.3260615710169077,6,7,2,0,M S,0,0.5159938521683216,1.733811555430293,1.0917970165610311
272,,2015,Danny Ward,87,Liverpool,2,180,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.031090230681002137,0.031090230681002137
273,,2015,Connor Randall,87,Liverpool,3,165,0,0.11920255422592164,0,0.058143328875303275,2,1,0,0,D S,0,0.11920255422592164,1.1354429572820663,1.0162404030561447
274,,2015,Lucas Leiva,87,Liverpool,27,1948,0,0.6402257354930043,1,1.5367638058960438,9,22,8,0,D M S,0,0.6402257354930043,7.419127527624369,6.147572776302695
275,,2015,Brad Smith,87,Liverpool,4,281,0,0.05266289040446282,0,0.07536962628364563,1,2,1,1,D S,0,0.05266289040446282,0.42465631850063795,0.42465631850063795
276,,2015,Sheyi Ojo,87,Liverpool,8,395,0,0.2691831402480602,3,1.568392038345337,5,12,0,0,F M S,0,0.2691831402480602,1.898191083222628,1.2607735749334097
277,,2015,Kevin Stewart,87,Liverpool,7,562,0,0.1321855578571558,0,0.10150383785367012,5,4,1,0,M S,0,0.1321855578571558,2.2099664956331253,2.093239400535822
278,,2015,Simon Mignolet,87,Liverpool,34,3060,0,0.0,0,0.0067829620093107215,0,1,2,0,GK,0,0.0,5.279245012439787,5.279245012439787
279,,2015,Jon Flanagan,87,Liverpool,5,422,0,0.0,1,0.1449427343904972,0,2,1,0,D,0,0.0,1.5134310834109783,1.3684883425012229
280,,2015,Petr Cech,83,Arsenal,34,3060,0,0.0,0,0.046707451343536384,0,1,0,0,GK,0,0.0,4.273002654314041,4.226295195519923
281,,2015,Nacho Monreal,83,Arsenal,37,3247,0,0.9100387915968896,3,2.91194324567914,12,28,1,0,D S,0,0.9100387915968896,17.69102899543941,15.249315924942492
282,,2015,Mohamed Elneny,83,Arsenal,11,799,0,1.3251589220017197,1,0.30165982991456985,13,3,3,0,M S,0,1.3251589220017197,6.723804108798504,5.921056188642979
283,,2015,Francis Coquelin,83,Arsenal,26,1652,0,0.15509640984237194,0,0.34837599843740463,8,6,5,1,M S,0,0.15509640984237194,10.673920917324724,10.341706699691713
284,,2015,David Ospina,83,Arsenal,4,360,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.03578978404402733,0.03578978404402733
